Version	Extracted	utcTime	weekday	temperature	dewpoint	rain	freezinglevel	uvIndex	totalcloud	lowcloud	medcloud	highcloud	humidity	windspeed	meansealevelpressure	windgustspeed	winddirection	windletter	icon	iconName	chanceofrain	chanceofsnow	dayOfWeek	sunrise	sunset	dayOrNight	seeingIndex	pickeringIndex	transIndex	lightLevel	moonLight	fogRisk	observation	
0.0.3	2026-05-12 19:32:57.867183+00:00	2026-05-12 19:00:00+00:00	Tuesday	14	2	0.0	4780	0	0	0	0	0	52	4	1018	6	269	W	SU	Sunny	0	0	3	05:36:00+00:00	16:31:00+00:00	N	8	8	8	night	0	3	True	
0.0.3	2026-05-12 19:32:57.867183+00:00	2026-05-12 20:00:00+00:00	Tuesday	12	1	0.0	4745	0	0	0	0	0	53	4	1018	4	266	W	SU	Sunny	0	0	3	05:36:00+00:00	16:31:00+00:00	N	8	8	8	night	0	3	True	
0.0.3	2026-05-12 19:32:57.867183+00:00	2026-05-12 21:00:00+00:00	Tuesday	12	1	0.0	4778	0	0	0	0	0	55	4	1019	4	251	WSW	SU	Sunny	0	0	3	05:36:00+00:00	16:31:00+00:00	N	8	8	8	night	0	3	True	
0.0.3	2026-05-12 19:32:57.867183+00:00	2026-05-12 22:00:00+00:00	Tuesday	12	1	0.0	4763	0	0	0	0	0	58	4	1019	4	258	WSW	SU	Sunny	0	0	3	05:36:00+00:00	16:31:00+00:00	N	8	8	8	night	0	3	True	
0.0.3	2026-05-12 19:32:57.867183+00:00	2026-05-12 23:00:00+00:00	Tuesday	12	1	0.0	4811	0	0	0	0	0	60	2	1019	6	254	WSW	SU	Sunny	0	0	3	05:36:00+00:00	16:31:00+00:00	N	8	8	8	night	0	3	True	
0.0.3	2026-05-12 19:32:57.867183+00:00	2026-05-13 00:00:00+00:00	Wednesday	11	2	0.0	4849	0	0	0	0	0	63	2	1019	6	251	WSW	SU	Sunny	0	0	4	05:37:00+00:00	16:30:00+00:00	N	8	8	8	night	0	3	True	
0.0.3	2026-05-12 19:32:57.867183+00:00	2026-05-13 01:00:00+00:00	Wednesday	11	2	0.0	4916	0	0	0	0	0	65	2	1019	8	254	WSW	SU	Sunny	0	0	4	05:37:00+00:00	16:30:00+00:00	N	8	8	8	night	29	4	False	
0.0.3	2026-05-12 19:32:57.867183+00:00	2026-05-13 02:00:00+00:00	Wednesday	11	2	0.0	4745	0	0	0	0	0	67	2	1019	11	251	WSW	SU	Sunny	0	0	4	05:37:00+00:00	16:30:00+00:00	N	8	8	8	night	28	4	False	
0.0.3	2026-05-12 19:32:57.867183+00:00	2026-05-13 03:00:00+00:00	Wednesday	11	2	0.0	4710	0	0	0	0	0	69	2	1019	13	250	WSW	SU	Sunny	0	0	4	05:37:00+00:00	16:30:00+00:00	N	8	8	7	night	28	4	False	
0.0.3	2026-05-12 19:32:57.867183+00:00	2026-05-13 04:00:00+00:00	Wednesday	10	1	0.0	4796	0	0	0	0	0	71	0	1020	11	267	W	SU	Sunny	0	0	4	05:37:00+00:00	16:30:00+00:00	N	8	8	7	naut	28	4	False	
0.0.3	2026-05-12 19:32:57.867183+00:00	2026-05-13 05:00:00+00:00	Wednesday	10	2	0.0	4826	0	0	0	0	0	71	2	1020	11	261	W	SU	Sunny	0	0	4	05:37:00+00:00	16:30:00+00:00	N	8	8	7	day	28	4	False	
0.0.3	2026-05-12 19:32:57.867183+00:00	2026-05-13 06:00:00+00:00	Wednesday	12	2	0.0	4809	0	0	0	0	0	59	2	1020	15	241	WSW	SU	Sunny	0	0	4	05:37:00+00:00	16:30:00+00:00	D	8	8	7	day	27	3	False	
0.0.3	2026-05-12 19:32:57.867183+00:00	2026-05-13 07:00:00+00:00	Wednesday	15	2	0.0	4865	2	0	0	0	0	51	4	1020	17	229	SW	SU	Sunny	0	0	4	05:37:00+00:00	16:30:00+00:00	D	8	9	7	day	27	3	False	
0.0.3	2026-05-12 19:32:57.867183+00:00	2026-05-13 08:00:00+00:00	Wednesday	17	3	0.0	4831	3	0	0	0	0	46	6	1019	15	227	SW	SU	Sunny	0	0	4	05:37:00+00:00	16:30:00+00:00	D	8	9	7	day	27	2	False	
0.0.3	2026-05-12 19:32:57.867183+00:00	2026-05-13 09:00:00+00:00	Wednesday	19	3	0.0	4742	3	0	0	0	0	43	6	1017	15	238	WSW	SU	Sunny	0	0	4	05:37:00+00:00	16:30:00+00:00	D	8	8	7	day	26	2	False	
0.0.3	2026-05-12 19:32:57.867183+00:00	2026-05-13 10:00:00+00:00	Wednesday	20	3	0.0	4765	4	0	0	0	0	38	8	1016	15	239	WSW	SU	Sunny	0	0	4	05:37:00+00:00	16:30:00+00:00	D	8	9	7	day	26	2	False	
0.0.3	2026-05-12 19:32:57.867183+00:00	2026-05-13 11:00:00+00:00	Wednesday	21	3	0.0	4737	4	0	0	0	0	36	11	1015	13	235	SW	SU	Sunny	0	0	4	05:37:00+00:00	16:30:00+00:00	D	6	9	7	day	26	1	False	
0.0.3	2026-05-12 19:32:57.867183+00:00	2026-05-13 12:00:00+00:00	Wednesday	21	3	0.0	4720	4	0	0	0	0	35	11	1014	15	231	SW	SU	Sunny	0	0	4	05:37:00+00:00	16:30:00+00:00	D	6	9	7	day	25	1	False	
0.0.3	2026-05-12 19:32:57.867183+00:00	2026-05-13 13:00:00+00:00	Wednesday	21	3	0.0	4697	4	0	0	0	0	36	11	1014	13	228	SW	SU	Sunny	0	0	4	05:37:00+00:00	16:30:00+00:00	D	6	9	7	day	0	1	False	
0.0.3	2026-05-12 19:32:57.867183+00:00	2026-05-13 14:00:00+00:00	Wednesday	20	4	0.0	4781	3	0	0	0	0	38	11	1014	13	226	SW	SU	Sunny	0	0	4	05:37:00+00:00	16:30:00+00:00	D	6	9	8	day	0	1	False	
0.0.3	2026-05-12 19:32:57.867183+00:00	2026-05-13 15:00:00+00:00	Wednesday	19	5	0.0	4885	2	0	0	0	0	45	6	1015	13	222	SW	SU	Sunny	0	0	4	05:37:00+00:00	16:30:00+00:00	D	8	9	8	day	0	2	False	
0.0.3	2026-05-12 19:32:57.867183+00:00	2026-05-13 16:00:00+00:00	Wednesday	17	4	0.0	4898	2	0	0	0	0	54	4	1017	11	217	SW	SU	Sunny	0	0	4	05:37:00+00:00	16:30:00+00:00	N	8	9	8	naut	0	3	False	
0.0.3	2026-05-12 19:32:57.867183+00:00	2026-05-13 17:00:00+00:00	Wednesday	16	4	0.0	4880	1	0	0	0	0	58	4	1019	13	201	SSW	SU	Sunny	0	0	4	05:37:00+00:00	16:30:00+00:00	N	8	9	8	night	0	3	True	
0.0.3	2026-05-12 19:32:57.867183+00:00	2026-05-13 18:00:00+00:00	Wednesday	15	5	0.0	4899	1	0	0	0	0	62	4	1020	13	187	S	SU	Sunny	0	0	4	05:37:00+00:00	16:30:00+00:00	N	8	9	7	night	0	3	True	
0.0.3	2026-05-12 19:32:57.867183+00:00	2026-05-13 19:00:00+00:00	Wednesday	15	5	0.0	4897	0	0	0	0	0	67	4	1020	13	182	S	SU	Sunny	0	0	4	05:37:00+00:00	16:30:00+00:00	N	8	9	7	night	0	4	True	
0.0.3	2026-05-12 19:32:57.867183+00:00	2026-05-13 20:00:00+00:00	Wednesday	14	5	0.0	4888	0	0	0	0	0	70	4	1021	13	157	SSE	SU	Sunny	0	0	4	05:37:00+00:00	16:30:00+00:00	N	8	9	7	night	0	4	True	
0.0.3	2026-05-12 19:32:57.867183+00:00	2026-05-13 21:00:00+00:00	Wednesday	13	5	0.0	4834	0	0	0	0	0	74	4	1021	13	136	SE	SU	Sunny	0	0	4	05:37:00+00:00	16:30:00+00:00	N	8	9	7	night	0	4	True	
0.0.3	2026-05-12 19:32:57.867183+00:00	2026-05-13 22:00:00+00:00	Wednesday	13	5	0.0	4801	0	0	0	0	0	76	4	1021	11	121	ESE	SU	Sunny	0	0	4	05:37:00+00:00	16:30:00+00:00	N	8	8	7	night	0	5	True	
0.0.3	2026-05-12 19:32:57.867183+00:00	2026-05-13 23:00:00+00:00	Wednesday	12	5	0.0	4771	0	0	0	0	0	78	2	1021	8	114	ESE	SU	Sunny	0	0	4	05:37:00+00:00	16:30:00+00:00	N	8	8	7	night	0	5	True	
0.0.3	2026-05-12 19:32:57.867183+00:00	2026-05-14 00:00:00+00:00	Thursday	12	5	0.0	4720	0	0	0	0	0	82	2	1021	6	112	ESE	SU	Sunny	0	0	5	05:37:00+00:00	16:30:00+00:00	N	8	8	7	night	0	5	True	
0.0.3	2026-05-12 19:32:57.867183+00:00	2026-05-14 01:00:00+00:00	Thursday	11	5	0.0	4682	0	0	0	0	0	82	2	1021	4	118	ESE	SU	Sunny	0	0	5	05:37:00+00:00	16:30:00+00:00	N	8	8	7	night	0	5	True	
0.0.3	2026-05-12 19:32:57.867183+00:00	2026-05-14 02:00:00+00:00	Thursday	11	5	0.0	4656	0	0	0	0	0	83	0	1021	4	104	ESE	SU	Sunny	0	0	5	05:37:00+00:00	16:30:00+00:00	N	8	8	7	night	21	5	False	
0.0.3	2026-05-12 19:32:57.867183+00:00	2026-05-14 03:00:00+00:00	Thursday	11	4	0.0	4658	0	0	0	0	0	83	0	1022	4	89	E	SU	Sunny	0	0	5	05:37:00+00:00	16:30:00+00:00	N	8	8	7	night	21	5	False	
0.0.3	2026-05-12 19:32:57.867183+00:00	2026-05-14 04:00:00+00:00	Thursday	10	4	0.0	4681	0	0	0	0	0	83	0	1023	4	98	E	SU	Sunny	0	0	5	05:37:00+00:00	16:30:00+00:00	N	8	9	7	naut	21	5	False	
0.0.3	2026-05-12 19:32:57.867183+00:00	2026-05-14 05:00:00+00:00	Thursday	10	4	0.0	4706	0	0	0	0	0	83	2	1023	2	82	E	SU	Sunny	0	0	5	05:37:00+00:00	16:30:00+00:00	N	8	9	7	day	20	5	False	
0.0.3	2026-05-12 19:32:57.867183+00:00	2026-05-14 06:00:00+00:00	Thursday	13	5	0.0	4693	0	0	0	0	0	69	2	1023	2	74	ENE	SU	Sunny	0	0	5	05:37:00+00:00	16:30:00+00:00	D	8	9	7	day	20	4	False	
0.0.3	2026-05-12 19:32:57.867183+00:00	2026-05-14 07:00:00+00:00	Thursday	15	5	0.0	4669	2	0	0	0	0	60	0	1023	2	65	ENE	SU	Sunny	0	0	5	05:37:00+00:00	16:30:00+00:00	D	8	8	7	day	20	3	False	
0.0.3	2026-05-12 19:32:57.867183+00:00	2026-05-14 08:00:00+00:00	Thursday	17	5	0.0	4712	3	0	0	0	0	53	0	1022	2	61	ENE	SU	Sunny	0	0	5	05:37:00+00:00	16:30:00+00:00	D	8	8	7	day	19	3	False	
0.0.3	2026-05-12 19:32:57.867183+00:00	2026-05-14 09:00:00+00:00	Thursday	18	5	0.0	4700	3	0	0	0	0	47	0	1020	2	69	ENE	SU	Sunny	0	0	5	05:37:00+00:00	16:30:00+00:00	D	8	8	7	day	19	3	False	
0.0.3	2026-05-12 19:32:57.867183+00:00	2026-05-14 10:00:00+00:00	Thursday	19	5	0.0	4641	4	0	0	0	0	41	0	1019	2	51	NE	SU	Sunny	0	0	5	05:37:00+00:00	16:30:00+00:00	D	8	8	8	day	19	3	False	
0.0.3	2026-05-12 19:32:57.867183+00:00	2026-05-14 11:00:00+00:00	Thursday	20	4	0.0	4586	4	0	0	0	0	36	0	1017	2	303	WNW	SU	Sunny	0	0	5	05:37:00+00:00	16:30:00+00:00	D	8	8	8	day	18	3	False	
0.0.3	2026-05-12 19:32:57.867183+00:00	2026-05-14 12:00:00+00:00	Thursday	21	3	0.0	4588	4	0	0	0	0	32	2	1016	4	307	NW	SU	Sunny	0	0	5	05:37:00+00:00	16:30:00+00:00	D	8	8	8	day	18	3	False	
0.0.3	2026-05-12 19:32:57.867183+00:00	2026-05-14 13:00:00+00:00	Thursday	21	2	0.0	4565	4	0	0	0	0	29	2	1016	4	298	WNW	SU	Sunny	0	0	5	05:37:00+00:00	16:30:00+00:00	D	8	8	8	day	18	3	False	
0.0.3	2026-05-12 19:32:57.867183+00:00	2026-05-14 14:00:00+00:00	Thursday	21	1	0.0	4534	3	0	0	0	0	28	2	1015	4	279	W	SU	Sunny	0	0	5	05:37:00+00:00	16:30:00+00:00	D	8	8	8	day	0	3	False	
0.0.3	2026-05-12 19:32:57.867183+00:00	2026-05-14 15:00:00+00:00	Thursday	19	3	0.0	4513	2	0	0	0	0	38	2	1016	6	229	SW	SU	Sunny	0	0	5	05:37:00+00:00	16:30:00+00:00	D	8	8	8	day	0	3	False	
0.0.3	2026-05-12 19:32:57.867183+00:00	2026-05-14 16:00:00+00:00	Thursday	17	1	0.0	4389	2	0	0	0	0	40	2	1017	8	184	S	SU	Sunny	0	0	5	05:37:00+00:00	16:30:00+00:00	N	8	8	8	naut	0	3	False	
0.0.3	2026-05-12 19:32:57.867183+00:00	2026-05-14 17:00:00+00:00	Thursday	16	1	0.0	4485	1	0	0	0	0	41	4	1018	6	137	SE	SU	Sunny	0	0	5	05:37:00+00:00	16:30:00+00:00	N	8	8	8	night	0	3	True	
0.0.3	2026-05-12 19:32:57.867183+00:00	2026-05-14 18:00:00+00:00	Thursday	16	1	0.0	4507	1	0	0	0	0	42	4	1019	0	135	SE	SU	Sunny	0	0	5	05:37:00+00:00	16:30:00+00:00	N	8	8	8	night	0	3	True	
0.0.3	2026-05-12 19:32:57.867183+00:00	2026-05-14 19:00:00+00:00	Thursday	15	2	0.0	4472	0	3	0	0	3	46	2	1020	2	138	SE	SU	Sunny	0	0	5	05:37:00+00:00	16:30:00+00:00	N	8	8	8	night	0	3	True	
0.0.3	2026-05-12 19:32:57.867183+00:00	2026-05-14 20:00:00+00:00	Thursday	15	2	0.0	4454	0	4	0	0	4	49	2	1020	11	26	NNE	HZ		0	0	5	05:37:00+00:00	16:30:00+00:00	N	8	8	8	night	0	3	True	
0.0.3	2026-05-12 19:32:57.867183+00:00	2026-05-14 21:00:00+00:00	Thursday	14	2	0.0	4433	0	20	0	0	20	51	2	1021	15	72	ENE	HZ		0	0	5	05:37:00+00:00	16:30:00+00:00	N	3	8	8	night	0	3	False	
0.0.3	2026-05-12 19:32:57.867183+00:00	2026-05-14 22:00:00+00:00	Thursday	13	1	0.0	4381	0	6	0	0	6	51	2	1021	11	54	NE	HZ		0	0	5	05:37:00+00:00	16:30:00+00:00	N	8	8	7	night	0	3	True	
0.0.3	2026-05-12 19:32:57.867183+00:00	2026-05-14 23:00:00+00:00	Thursday	13	1	0.0	4326	0	5	0	0	5	53	2	1021	8	54	NE	FA	Fair	0	0	5	05:37:00+00:00	16:30:00+00:00	N	8	9	7	night	0	3	True	
0.0.3	2026-05-12 19:32:57.867183+00:00	2026-05-15 00:00:00+00:00	Friday	12	1	0.0	4222	0	0	0	0	0	55	2	1021	6	17	NNE	HZ		0	0	6	05:38:00+00:00	16:29:00+00:00	N	8	8	7	night	0	3	True	
0.0.3	2026-05-12 19:32:57.867183+00:00	2026-05-15 01:00:00+00:00	Friday	12	2	0.0	4178	0	0	0	0	0	57	2	1021	4	43	NE	FA	Fair	0	0	6	05:38:00+00:00	16:29:00+00:00	N	8	8	7	night	0	3	True	
0.0.3	2026-05-12 19:32:57.867183+00:00	2026-05-15 02:00:00+00:00	Friday	11	2	0.0	4169	0	0	0	0	0	60	4	1021	6	30	NNE	PC	Partly Cloudy	0	0	6	05:38:00+00:00	16:29:00+00:00	N	8	9	7	night	0	3	True	
0.0.3	2026-05-12 19:32:57.867183+00:00	2026-05-15 03:00:00+00:00	Friday	11	2	0.0	4234	0	0	0	0	0	62	4	1022	4	17	NNE	PC	Partly Cloudy	0	0	6	05:38:00+00:00	16:29:00+00:00	N	8	9	7	night	13	3	False	
0.0.3	2026-05-12 19:32:57.867183+00:00	2026-05-15 04:00:00+00:00	Friday	11	2	0.0	4321	0	0	0	0	0	61	4	1023	2	2	N	PC	Partly Cloudy	0	0	6	05:38:00+00:00	16:29:00+00:00	N	8	9	7	naut	13	3	False	
0.0.3	2026-05-12 19:32:57.867183+00:00	2026-05-15 05:00:00+00:00	Friday	11	2	0.0	4336	0	0	0	0	0	61	4	1023	2	356	N	PC	Partly Cloudy	0	0	6	05:38:00+00:00	16:29:00+00:00	N	8	9	7	day	13	3	False	
0.0.3	2026-05-12 19:32:57.867183+00:00	2026-05-15 06:00:00+00:00	Friday	13	4	0.0	4360	0	0	0	0	0	60	4	1023	2	355	N	FA	Fair	0	0	6	05:38:00+00:00	16:29:00+00:00	D	8	9	7	day	12	3	False	
0.0.3	2026-05-12 19:32:57.867183+00:00	2026-05-15 07:00:00+00:00	Friday	15	5	0.0	4311	2	0	0	0	0	54	6	1022	2	326	NW	SU	Sunny	0	0	6	05:38:00+00:00	16:29:00+00:00	D	8	9	7	day	12	2	False	
0.0.3	2026-05-12 19:32:57.867183+00:00	2026-05-15 08:00:00+00:00	Friday	17	6	0.0	4236	3	0	0	0	0	48	6	1021	4	314	NW	SU	Sunny	0	0	6	05:38:00+00:00	16:29:00+00:00	D	8	9	7	day	12	2	False	
0.0.3	2026-05-12 19:32:57.867183+00:00	2026-05-15 09:00:00+00:00	Friday	18	6	0.0	4223	3	0	0	0	0	43	6	1020	4	305	NW	SU	Sunny	0	0	6	05:38:00+00:00	16:29:00+00:00	D	8	9	7	day	11	2	False	
0.0.3	2026-05-12 19:32:57.867183+00:00	2026-05-15 10:00:00+00:00	Friday	20	5	0.0	4192	4	0	0	0	0	38	6	1019	4	290	WNW	SU	Sunny	0	0	6	05:38:00+00:00	16:29:00+00:00	D	8	9	7	day	11	2	False	
0.0.3	2026-05-12 19:32:57.867183+00:00	2026-05-15 11:00:00+00:00	Friday	21	4	0.0	4184	4	0	0	0	0	33	6	1017	4	274	W	SU	Sunny	0	0	6	05:38:00+00:00	16:29:00+00:00	D	8	9	7	day	11	2	False	
0.0.3	2026-05-12 19:32:57.867183+00:00	2026-05-15 12:00:00+00:00	Friday	21	3	0.0	4144	4	0	0	0	0	29	4	1016	4	262	W	SU	Sunny	0	0	6	05:38:00+00:00	16:29:00+00:00	D	8	9	7	day	10	3	False	
0.0.3	2026-05-12 19:32:57.867183+00:00	2026-05-15 13:00:00+00:00	Friday	21	2	0.0	3648	4	1	0	0	0	27	6	1016	6	253	WSW	SU	Sunny	0	0	6	05:38:00+00:00	16:29:00+00:00	D	8	9	7	day	10	2	False	
0.0.3	2026-05-12 19:32:57.867183+00:00	2026-05-15 14:00:00+00:00	Friday	21	2	0.0	3650	3	6	6	2	0	27	6	1016	6	242	WSW	SU	Sunny	0	0	6	05:38:00+00:00	16:29:00+00:00	D	8	9	7	day	10	2	False	
0.0.3	2026-05-12 19:32:57.867183+00:00	2026-05-15 15:00:00+00:00	Friday	19	3	0.0	3657	2	15	12	13	0	35	4	1016	6	212	SSW	SU	Sunny	0	0	6	05:38:00+00:00	16:29:00+00:00	D	3	9	7	day	0	3	False	
0.0.3	2026-05-12 19:32:57.867183+00:00	2026-05-15 16:00:00+00:00	Friday	17	2	0.0	3661	2	42	25	30	0	38	4	1018	8	184	S	SU	Sunny	0	0	6	05:38:00+00:00	16:29:00+00:00	N	2	9	7	naut	0	3	False	
0.0.3	2026-05-12 19:32:57.867183+00:00	2026-05-15 17:00:00+00:00	Friday	17	2	0.0	3911	1	58	44	34	0	41	4	1019	6	163	SSE	SU	Sunny	0	0	6	05:38:00+00:00	16:29:00+00:00	N	1	8	7	night	0	3	False	
0.0.3	2026-05-12 19:32:57.867183+00:00	2026-05-15 18:00:00+00:00	Friday	16	1	0.0	4113	1	53	43	23	0	42	4	1020	6	150	SSE	SU	Sunny	0	0	6	05:38:00+00:00	16:29:00+00:00	N	1	8	7	night	0	3	False	
0.0.3	2026-05-12 19:32:57.867183+00:00	2026-05-15 19:00:00+00:00	Friday	16	1	0.0	4189	0	3	3	0	0	44	2	1020	4	133	SE	SU	Sunny	0	0	6	05:38:00+00:00	16:29:00+00:00	N	8	8	7	night	0	3	True	
0.0.3	2026-05-12 19:32:57.867183+00:00	2026-05-15 20:00:00+00:00	Friday	15	1	0.0	4245	0	0	0	0	0	47	2	1021	0	117	ESE	SU	Sunny	0	0	6	05:38:00+00:00	16:29:00+00:00	N	8	8	7	night	0	3	True	
0.0.3	2026-05-12 19:32:57.867183+00:00	2026-05-15 21:00:00+00:00	Friday	15	1	0.0	4264	0	0	0	0	0	49	0	1021	0	108	ESE	SU	Sunny	0	0	6	05:38:00+00:00	16:29:00+00:00	N	8	8	7	night	0	3	True	
0.0.3	2026-05-12 19:32:57.867183+00:00	2026-05-15 22:00:00+00:00	Friday	14	1	0.0	4252	0	0	0	0	0	49	2	1021	2	117	ESE	SU	Sunny	0	0	6	05:38:00+00:00	16:29:00+00:00	N	8	8	7	night	0	3	True	
0.0.3	2026-05-12 19:32:57.867183+00:00	2026-05-15 23:00:00+00:00	Friday	14	1	0.0	4276	0	0	0	0	0	50	2	1022	2	95	E	SU	Sunny	0	0	6	05:38:00+00:00	16:29:00+00:00	N	8	8	7	night	0	3	True	
0.0.3	2026-05-12 19:32:57.867183+00:00	2026-05-16 00:00:00+00:00	Saturday	14	1	0.0	4292	0	0	0	0	0	51	2	1022	2	80	E	SU	Sunny	1	0	7	05:38:00+00:00	16:29:00+00:00	N	8	9	7	night	0	3	True	
0.0.3	2026-05-12 19:32:57.867183+00:00	2026-05-16 01:00:00+00:00	Saturday	13	1	0.0	4321	0	0	0	0	0	52	2	1022	2	84	E	SU	Sunny	1	0	7	05:38:00+00:00	16:29:00+00:00	N	8	9	8	night	0	3	True	
0.0.3	2026-05-12 19:32:57.867183+00:00	2026-05-16 02:00:00+00:00	Saturday	13	1	0.0	4335	0	0	0	0	0	52	2	1022	2	77	ENE	SU	Sunny	1	0	7	05:38:00+00:00	16:29:00+00:00	N	8	9	8	night	0	3	True	
0.0.3	2026-05-12 19:32:57.867183+00:00	2026-05-16 03:00:00+00:00	Saturday	13	0	0.0	4317	0	0	0	0	0	53	2	1022	2	73	ENE	SU	Sunny	0	0	7	05:38:00+00:00	16:29:00+00:00	N	8	9	8	night	0	3	True	
0.0.3	2026-05-12 19:32:57.867183+00:00	2026-05-16 04:00:00+00:00	Saturday	12	1	0.0	4309	0	0	0	0	0	55	2	1023	2	71	ENE	SU	Sunny	0	0	7	05:38:00+00:00	16:29:00+00:00	N	8	9	8	naut	0	3	False	
0.0.3	2026-05-12 19:32:57.867183+00:00	2026-05-16 05:00:00+00:00	Saturday	12	1	0.0	4286	0	0	0	0	0	57	2	1024	2	71	ENE	SU	Sunny	0	0	7	05:38:00+00:00	16:29:00+00:00	N	8	9	8	day	5	3	False	
0.0.3	2026-05-12 19:32:57.867183+00:00	2026-05-16 06:00:00+00:00	Saturday	14	2	0.0	4285	0	0	0	0	0	50	2	1024	2	73	ENE	SU	Sunny	0	0	7	05:38:00+00:00	16:29:00+00:00	D	8	9	8	day	5	3	False	
0.0.3	2026-05-12 19:32:57.867183+00:00	2026-05-16 07:00:00+00:00	Saturday	16	3	0.0	4274	2	0	0	0	0	44	2	1022	2	85	E	SU	Sunny	0	0	7	05:38:00+00:00	16:29:00+00:00	D	8	9	8	day	4	3	False	
0.0.3	2026-05-12 19:32:57.867183+00:00	2026-05-16 08:00:00+00:00	Saturday	18	3	0.0	4266	3	0	0	0	0	39	2	1022	2	69	ENE	SU	Sunny	0	0	7	05:38:00+00:00	16:29:00+00:00	D	8	9	8	day	4	3	False	
0.0.3	2026-05-12 19:32:57.867183+00:00	2026-05-16 09:00:00+00:00	Saturday	19	3	0.0	4235	3	0	0	0	0	35	2	1020	2	43	NE	SU	Sunny	0	0	7	05:38:00+00:00	16:29:00+00:00	D	8	9	8	day	4	3	False	
0.0.3	2026-05-12 19:32:57.867183+00:00	2026-05-16 10:00:00+00:00	Saturday	20	3	0.0	4213	4	0	0	0	0	31	0	1019	2	11	N	SU	Sunny	0	0	7	05:38:00+00:00	16:29:00+00:00	D	8	9	8	day	3	3	False	
0.0.3	2026-05-12 19:32:57.867183+00:00	2026-05-16 11:00:00+00:00	Saturday	21	2	0.0	4182	4	3	3	0	0	28	0	1018	2	291	WNW	SU	Sunny	0	0	7	05:38:00+00:00	16:29:00+00:00	D	8	9	8	day	3	3	False	
0.0.3	2026-05-12 19:32:57.867183+00:00	2026-05-16 12:00:00+00:00	Saturday	21	1	0.0	4155	4	2	2	0	0	26	0	1017	2	245	WSW	SU	Sunny	0	0	7	05:38:00+00:00	16:29:00+00:00	D	8	9	8	day	3	3	False	
0.0.3	2026-05-12 19:32:57.867183+00:00	2026-05-16 13:00:00+00:00	Saturday	21	1	0.0	4115	4	1	1	0	0	25	2	1016	2	225	SW	SU	Sunny	0	0	7	05:38:00+00:00	16:29:00+00:00	D	8	9	8	day	2	3	False	
0.0.3	2026-05-12 19:32:57.867183+00:00	2026-05-16 14:00:00+00:00	Saturday	21	1	0.0	4103	3	5	4	2	0	26	2	1016	2	206	SSW	SU	Sunny	0	0	7	05:38:00+00:00	16:29:00+00:00	D	8	9	8	day	2	3	False	
0.0.3	2026-05-12 19:32:57.867183+00:00	2026-05-16 15:00:00+00:00	Saturday	20	2	0.0	4138	2	13	11	4	0	33	4	1016	5	179	S	SU	Sunny	0	0	7	05:38:00+00:00	16:29:00+00:00	D	3	9	8	day	0	3	False	
0.0.3	2026-05-12 19:32:57.867183+00:00	2026-05-16 16:00:00+00:00	Saturday	18	1	0.0	4140	2	9	8	5	0	35	4	1017	8	162	SSE	SU	Sunny	0	0	7	05:38:00+00:00	16:29:00+00:00	N	8	9	8	naut	0	3	False	
0.0.3	2026-05-12 19:32:57.867183+00:00	2026-05-16 17:00:00+00:00	Saturday	17	1	0.0	4081	1	5	5	5	0	36	4	1018	8	137	SE	SU	Sunny	0	0	7	05:38:00+00:00	16:29:00+00:00	N	8	9	8	night	0	3	True	
0.0.3	2026-05-12 19:32:57.867183+00:00	2026-05-16 18:00:00+00:00	Saturday	17	0	0.0	4010	1	7	5	7	0	37	4	1019	6	109	ESE	SU	Sunny	0	0	7	05:38:00+00:00	16:29:00+00:00	N	8	9	8	night	0	3	True	
0.0.3	2026-05-12 19:32:57.867183+00:00	2026-05-16 19:00:00+00:00	Saturday	16	0	0.0	3911	0	15	6	15	0	38	4	1020	2	100	E	SU	Sunny	0	0	7	05:38:00+00:00	16:29:00+00:00	N	3	9	8	night	0	3	False	
0.0.3	2026-05-12 19:32:57.867183+00:00	2026-05-16 20:00:00+00:00	Saturday	16	0	0.0	3671	0	16	14	16	0	40	4	1020	2	83	E	SU	Sunny	0	0	7	05:38:00+00:00	16:29:00+00:00	N	3	9	7	night	0	3	False	
0.0.3	2026-05-12 19:32:57.867183+00:00	2026-05-16 21:00:00+00:00	Saturday	16	1	0.0	3637	0	16	16	15	0	43	4	1021	4	14	NNE	SU	Sunny	0	0	7	05:38:00+00:00	16:29:00+00:00	N	3	9	7	night	0	3	False	
0.0.3	2026-05-12 19:32:57.867183+00:00	2026-05-16 22:00:00+00:00	Saturday	14	1	0.0	3614	0	16	9	14	0	48	2	1021	8	45	NE	SU	Sunny	0	0	7	05:38:00+00:00	16:29:00+00:00	N	3	9	7	night	0	3	False	
0.0.3	2026-05-12 19:32:57.867183+00:00	2026-05-16 23:00:00+00:00	Saturday	13	1	0.0	3589	0	15	4	12	0	49	4	1021	8	23	NNE	SU	Sunny	0	0	7	05:38:00+00:00	16:29:00+00:00	N	3	9	7	night	0	3	False	
0.0.3	2026-05-12 19:32:57.867183+00:00	2026-05-17 00:00:00+00:00	Sunday	13	2	0.0	3574	0	5	5	0	0	54	2	1021	6	14	NNE	SU	Sunny	0	0	1	05:39:00+00:00	16:28:00+00:00	N	8	8	7	night	0	3	True	
